Sample_Name,ANXA3,AQP9,ARG1,ASAH1,ATG3,AZU1,BCAT1,BCL2L11,BCL6,BMPR2,BPGM,BTK,BTN2A2,BTN3A2,BUB3,CAMK4,CAMP,CASP1,CASP8,CCNB1IP1,CD3E,CD3G,CEACAM8,CEP55,CREB1,CRISP2,CTNNB1,CTSG,DBT,DEFA4,DYRK2,EP300,FAS,GADD45A,GK,GNAI3,HMMR,HTRA1,ICAM3,INPP5D,ITGAV,JAK1,JAK2,KIF15,KLHL2,KLRB1,LCN2,LTF,MAFB,MAP3K1,MAP3K3,MAP4K1,MAPK14,MME,NCR3,OLFM4,ORM1,PAK2,PDE4B,PIK3CD,PIK3R1,PLCG1,PLEKHO1,POU2F2,PPP1R12A,PPP2R5C,PRC1,PRKAR1A,PTEN,RAF1,RHBDF2,SEMA4F,SEMA6B,SIDT1,SLC1A5,SLPI,SMAD4,SMYD2,SOS 2,SP1,STOM,STX1A,TBK1,TLE4,TLR1,TP53BP1,TRIB2,TXN,TYK2,VAMP5,VRK2,ZAP70,ZDHHC17
GSM2500465,9.665632424,11.83753992,8.591995126,6.77958889,-183.9704108,4.862557846,5.100129328,-23.76641066,9.000082493,4.319649194,5.509856684,7.880036433,-25.46732429,-23.97524621,-20.03876648,2.878805831,7.157986031,-48.76746635,4.719764547,-166.8636207,4.259080497,4.302323258,5.859617945,-159.3098885,4.515576952,-16.9529103,2.893197748,3.097270442,1.006585699,4.093974717,-18.66943056,2.230381791,6.341746397,4.162228914,1.436051209,0.852681172,-4.366451112,-12.27026734,2.314194001,-1.339267289,-5.115990294,-2.156916562,-2.780994714,-165.7340605,-24.4086751,-3.407631021,-0.385643382,-2.592582075,-20.68131759,-2.246119216,-4.390812036,-26.2570311,4.549634633,-5.713790117,-770.7391267,-22.76326439,-6.429928461,-6.611776689,-8.252534193,-5.650986131,-9.035824731,-9.466475653,-143.8647118,-9.774977138,-5.268509566,-8.444377009,-20.70979817,-6.009059593,-6.693418566,-7.745210205,-229.604602,-26.40504378,-25.54558872,-158.7951497,-12.40765953,-10.71225932,-4.242598931,-164.1217446,-12.255838,-10.5053239,4.444665632,-14.67348182,-78.59598229,-12.73515385,-11.82098963,-15.17940035,-79.77816904,-10.61407619,-11.54020546,-23.60259369,-15.86911832,-16.141641,-61.90704163
GSM2500467,9.891025363,12.0533569,8.598064863,6.767992505,-183.545272,4.848853743,5.054457286,-23.80994283,9.005734119,4.294048632,5.439446655,7.84696765,-25.40311466,-23.84575185,-20.06205612,2.703153233,7.393312822,-48.30569268,4.843524402,-166.9871698,4.030745728,4.059248164,5.636991167,-159.4691004,4.630801597,-17.44720111,3.033790692,2.872980415,1.002219916,3.47254057,-18.89159597,2.357602855,6.863060169,4.27921101,1.86735717,1.075252625,-4.591706295,-12.34116943,2.385459699,-1.294521542,-4.997475125,-2.168419965,-2.493415309,-165.91719,-24.02290526,-3.614089543,-0.342593468,-2.611379734,-20.87566015,-2.079673949,-4.355921249,-26.54736297,4.704348238,-5.815923834,-770.8856491,-22.75187156,-6.490632788,-6.462317055,-7.963921492,-5.585136347,-8.957894794,-9.634970976,-144.1841872,-9.939317467,-5.023737656,-8.3719002,-20.94739937,-5.870308848,-6.485027119,-7.667832316,-229.3879487,-26.43554021,-25.50271986,-159.0465491,-12.55864572,-10.63207837,-4.106955888,-164.2225331,-12.10771452,-10.3561474,4.487397876,-14.91600996,-78.27844802,-12.60070444,-11.56149638,-15.27543168,-80.03776082,-10.34619453,-11.51279547,-23.34567103,-15.54148616,-16.26183389,-61.62680113
GSM2500469,9.953821431,12.17009643,8.706052843,6.878958861,-183.565564,4.915423673,5.416122592,-23.61086917,9.073624906,4.227165451,5.580646312,7.778067538,-25.53787753,-23.96355171,-20.07082046,2.812522797,7.463954793,-48.36446591,4.91218935,-166.9963861,3.941592208,4.170750805,5.830655409,-159.3683293,4.623093157,-17.14227897,3.011025809,3.370596274,0.973663736,4.327738536,-18.77889109,2.374604185,6.800932998,4.097639648,1.855582656,1.001479237,-4.417008479,-12.17573222,2.525448343,-1.277045731,-5.075069243,-2.10875378,-2.545146521,-165.5338202,-24.0924217,-3.386239397,-0.537809514,-2.649212315,-20.58818288,-2.00332312,-4.358167009,-26.45947265,4.711043444,-5.062854017,-770.8396015,-22.69295681,-5.967229602,-6.506945135,-7.993258372,-5.634373583,-9.091696315,-9.609730332,-144.2253005,-9.815535181,-5.054284323,-8.435825987,-20.74114896,-5.906363116,-6.540514072,-7.630378988,-229.4366831,-26.39371446,-25.58337228,-159.0967207,-12.53772053,-10.21695493,-4.146276581,-164.1663986,-12.05583898,-10.34748986,4.407558691,-14.97411934,-78.45959167,-12.5885666,-11.5524769,-15.29339523,-79.8877085,-10.41717552,-11.49331007,-23.51202111,-15.62229256,-16.3726393,-61.66530822
GSM2500471,9.911148563,12.12319809,8.964211678,6.858389841,-183.6871488,5.140703234,5.40965143,-23.77040109,8.996490195,4.251566781,5.501466312,7.78037224,-25.72771257,-24.2323055,-19.93696109,2.925686004,7.089808946,-48.62057997,4.816999366,-166.8513996,3.985612438,4.176943384,5.924350347,-158.9617537,4.619057681,-16.84797731,2.995063912,3.720746612,0.988552927,4.407768325,-18.72356038,2.300077698,6.4888212,4.223723567,1.454162419,1.076915378,-3.962782541,-12.28049942,2.431367872,-1.390964257,-4.95365039,-2.134682279,-2.659042269,-165.3389869,-24.06912882,-3.244261719,-0.472727211,-2.661601977,-20.75437056,-2.119482499,-4.408798125,-26.4677062,4.685548233,-5.803279619,-770.8705104,-22.58530348,-6.126814345,-6.549903133,-8.260047531,-5.649125932,-8.946118578,-9.647955041,-144.3190479,-9.876829698,-5.006522889,-8.411178878,-20.43230298,-5.929414981,-6.585148128,-7.686138028,-229.7014085,-26.37353626,-25.55472447,-158.9004582,-12.5595749,-10.43579857,-4.17436548,-164.2169102,-12.09000899,-10.4264172,4.475967248,-14.79829122,-78.47073561,-12.66215356,-11.78341134,-15.16888448,-79.9828597,-10.30416803,-11.51859145,-23.75238537,-15.75066219,-16.29018223,-61.6646266
GSM2856531,19.98354276,21.51119404,23.35813009,15.90203939,81.25200393,-6.657943382,16.11791725,12.73312059,21.50857993,13.54046607,17.84733767,26.53052442,-6.02328338,-7.41612751,13.77394074,20.75339894,7.738857255,13.06098817,35.72915284,6.582731795,-12.50395263,-5.494119639,15.20838415,-7.150981146,45.06964783,1.268121461,32.92524788,-41.4993726,-50.7598665,-24.05282615,6.50940333,45.52133979,25.48457962,104.1997083,64.94545753,105.5681214,-32.6783644,-34.76966684,-4.192143527,-31.89501304,19.78397988,79.82873294,95.90416574,19.86443606,164.5839509,58.92404362,136.5809081,152.4272258,71.65707937,-41.62563462,40.07774126,-32.18242058,45.74102591,-46.9249383,-0.776110098,315.1045246,60.11728783,55.62982716,-12.85456981,46.02054021,4.85158222,-64.48865406,50.5877303,-42.9070727,71.7136027,36.94894531,-33.76330366,146.7515776,124.5843156,19.32367417,72.73524297,-41.92353184,9.233723664,7.611914259,-12.45647611,-175.0998879,64.28061082,36.32161284,124.7102397,19.80465606,99.16334417,162.145876,61.42469647,95.71833216,112.492219,22.55859328,-7.753143697,37.39258755,-4.127962656,-62.88023098,23.32552282,-30.01106028,132.3479878
GSM2856537,5.807149052,20.65679331,5.981406986,1.658725514,72.04849499,7.947549755,9.753751824,30.93106123,19.00464574,2.31062238,14.48154964,6.340506318,32.36443481,190.3293205,78.97329147,35.08158536,27.99995264,45.10393198,38.99854782,41.2963448,29.5740594,33.23762685,2.918607472,11.77881124,63.71440425,34.9877527,9.787095629,17.50288564,-12.19087664,0.439107887,46.97301012,39.22659475,10.64459796,10.73824129,56.66683649,23.00492466,-16.29908117,-21.01330388,21.01255807,-8.682417892,34.98101881,138.3794047,38.18718322,48.70691532,86.73992181,61.45833357,-37.83319779,31.92745705,45.21834735,-63.27044544,-6.587832274,116.2319146,4.162034124,90.70617754,267.7821783,-52.3961479,-91.02127247,59.94275353,121.995378,35.21493957,7.79478867,100.0351696,101.6420387,62.8982859,19.06588789,-1.941749472,-47.56741883,78.78800101,39.78893679,50.10496655,66.49299604,35.00421759,-16.23817193,96.86478059,-39.67578818,-6.905493427,71.33135852,70.38936778,50.60928722,37.95295557,15.76172489,-45.31630514,60.59496724,92.9447731,28.36977355,63.41894269,128.9073105,49.05929172,-5.509086518,-20.15521333,3.561657945,23.72296322,102.5470866
GSM2856539,11.73135507,18.21563752,11.42182844,9.220832323,7.668131837,18.11993655,-0.881479006,3.324501987,7.351827983,-11.8411053,6.256457745,3.205436135,12.28934502,-22.99656328,-15.61932503,0.659788427,27.69666089,23.12706298,-16.5945818,69.65552767,16.85055172,49.08143331,28.35027297,-30.68730328,-48.8317944,-3.745757775,-23.38997679,28.57284507,58.59666485,36.41984975,-2.953848039,-38.72627223,3.535781855,0.751416818,-10.23549559,-5.871797174,-44.05816337,12.00801254,52.95789861,28.88504565,-17.02128059,-8.05029196,-27.15853118,3.397291696,-48.13272591,-11.62400795,-29.67120917,-89.87777993,-20.47706314,74.92381278,-1.753204743,-17.45670232,-9.876988274,43.48052565,129.1614185,0.303304056,16.28168242,16.97768527,-30.83507761,8.266095271,24.79272933,56.53020476,126.2396499,73.12386396,6.698122113,-3.628608765,-54.11251837,-44.35921717,-37.65038839,-16.17492513,20.35577726,6.264012146,14.14198773,20.1731543,96.70902814,76.76528295,-42.94880993,28.97929067,-51.30613794,-12.08612027,-25.92491514,-21.70808605,-38.94580047,-64.96365302,16.82467467,-10.79253851,38.32343527,12.30992789,37.22959671,9.254577743,-13.86840635,22.35855375,-39.64126472
GSM2856549,3.855720493,-1.33382447,15.85057873,3.206935959,-20.12950874,25.3043338,-6.861216902,12.2072162,-9.801488549,-6.821165764,17.7431515,2.578981342,-5.605830663,73.2325403,38.32935515,11.223059,6.508960993,7.071217102,5.568958298,148.6027197,71.63675802,61.90024957,23.41941484,82.77603704,-13.68500452,-27.12707199,-4.720091084,69.3574336,3.455646385,53.79414889,12.77152587,-25.80015606,5.49492642,-11.5527428,9.074867367,-35.07319647,41.3592458,-52.15792443,11.53006921,52.43709466,-36.36721666,22.37407201,-61.24467036,72.489211,-167.5909322,160.1260169,59.74628252,68.97993832,-81.89782464,-42.50036802,-11.62357918,226.0755377,-18.42683454,-16.65031664,270.7215823,32.48467356,91.59439063,-53.04109492,0.598421695,29.64031106,7.18058372,198.4286939,-11.84559768,25.55082311,-90.22063516,21.07423254,121.7615467,-101.9574192,-57.20018433,-52.01796758,32.26573377,19.3487345,15.43427744,80.61351554,34.2376346,35.17263303,-95.48582088,41.66021069,-51.28366682,-23.22859375,-14.2364173,19.51307817,-39.95508331,-75.76000931,-47.41292761,52.05732258,250.9672938,59.22485689,-23.00560254,76.54927919,-6.071031635,72.53252738,-77.51580675
GSM2856561,6.799756033,7.41768466,9.663280565,1.491077181,24.28454517,28.35126306,-4.120660532,1.801754102,-2.919798648,-0.771720855,54.66201033,-29.55360171,-4.579844145,97.72419869,-8.077077645,5.000132352,54.90973298,-9.196381768,-12.46732273,19.41974992,24.25523695,25.80663971,51.57049065,-32.49252433,-14.7089235,-6.164199876,-25.9124045,48.31571795,4.123009068,74.24477533,25.40084903,-32.92802969,0.923770269,-18.493093,-10.7588657,-34.97538564,26.21921734,-33.36653944,-5.251368407,-13.26149296,-27.81243834,-27.78219677,-37.93882503,46.92746174,-125.0042901,12.77826852,63.73265757,149.8822348,-162.7198163,-44.0937531,5.781314029,36.9445149,-11.771166,67.56163746,222.5903992,175.0691223,-112.6644863,-25.52466304,-15.96758086,31.45845278,0.328456546,85.0747751,113.6308702,-41.64003273,-52.32736025,-18.33681338,63.93325167,-69.18482891,-36.57721689,54.78580696,-4.396246572,38.31482853,69.48181588,38.61663673,189.7114725,118.0666403,-55.86953785,54.36830824,-36.66168768,44.01334329,11.10776401,-25.01530871,-52.62118466,-15.52617122,-73.13858197,27.259419,75.42962359,65.62881104,21.23320053,-77.71812257,-13.81320813,23.13828419,-56.12341813
GSM2856563,11.70005702,12.03560382,15.01054904,-6.89949971,8.522724528,-0.261748922,-12.91848694,8.292311869,15.32931518,6.76527724,7.677982137,9.362365477,8.304221941,-45.11764819,-6.298911035,-10.2634536,-11.21659559,-50.77410009,9.754739429,11.84164553,7.945689173,-4.237168455,3.022188381,154.067802,33.90350425,-27.2091599,41.89865979,-50.99941748,21.26770929,-81.72115616,5.808284423,30.93774446,-6.237285529,36.2927404,0.391905427,-13.77944149,82.84356328,-56.66780182,23.24784947,25.40244248,-9.889790818,-32.02732168,66.4083152,44.7354313,57.30534316,-55.41852266,128.3562244,146.8059318,84.6990146,54.68887558,51.02563911,-20.12191406,31.10908666,-49.48041943,105.4669778,200.1372692,1.133493324,31.26670141,0.752196592,38.75458843,-0.270870701,4.837484905,-122.4029425,-44.16168584,3.675359443,5.65894161,174.6742885,27.348058,-8.500191761,-22.36959699,83.41562797,-1.794652847,69.72451216,33.59831118,72.80346218,-89.9220607,-31.96265312,22.96820078,44.72840154,4.643406827,47.88406347,42.30601223,-15.87829274,-31.88149261,47.27774966,-23.41488399,-46.8655905,17.9486224,26.54128933,49.63521878,23.52358262,11.52614312,2.349251426
GSM2856573,13.74747625,15.22389439,19.8923345,1.190575647,16.55508885,13.35345666,3.141824103,55.3835534,-5.123173136,9.935662222,19.3851938,12.38554854,11.33256123,-201.8244026,53.12887481,-1.560941412,-10.99445003,11.04783979,-5.188825319,36.30259744,-6.606128835,1.842128302,7.024933439,85.69511689,-4.616905017,-5.2675112,7.051392725,7.581253871,-4.126131141,21.81786847,-11.74570459,-26.47790831,4.091118075,20.85370594,-27.95206528,12.52591302,99.29131556,-23.97968438,-40.49559265,-3.872261781,-8.890127149,-30.33496771,-8.251182255,45.58137001,13.00484337,-26.57036054,-72.01169274,-74.24932408,-18.61357896,24.16842432,-7.869054868,105.272978,7.95327399,-4.836431757,88.41346028,-6.589946727,80.50489547,1.322230309,-16.81256076,-39.71322621,-0.093287507,-3.279517273,-70.06140533,4.142539787,56.58461095,0.538233535,69.38401174,41.86375184,-8.848735127,-12.23561791,19.79991589,-14.08982231,17.30536669,62.84690598,136.1097501,-71.25876931,-0.797417631,34.90779643,1.141612409,1.730424845,19.87884172,-20.24792463,-5.556792554,-3.285392176,39.09575882,4.742313249,37.87036876,81.46590862,-21.43605386,-36.02503952,20.57097316,-9.140287156,0.461460946
GSM2856581,9.094701481,14.83715826,10.15519449,20.16911006,-7.676203004,12.38745599,-2.737500469,4.995623852,2.079909171,-8.914487569,-8.375714765,-7.77274294,9.250942981,-128.9966849,-3.264476711,8.324395743,12.27430631,-183.1834166,-23.76494197,24.77444775,-4.273215621,-5.881607761,8.232262435,96.38504858,-22.92195751,2.784068172,9.061664566,17.07566113,64.13204883,21.46536508,7.231666033,-15.07115054,2.299480529,4.911700924,-51.27816063,-60.33157583,42.33679247,-10.92277793,-23.15358258,-2.438548982,-9.002742352,-40.61197554,-64.25058282,16.12859007,-63.42464716,-50.02682659,66.2228264,16.2999678,12.32722844,78.98694433,-11.70816267,36.40280094,0.864446895,-23.59003943,318.3952493,-139.2857399,141.8837896,-3.807517003,-20.86548497,-27.1146538,5.740896796,-6.109827226,70.23589986,72.55252975,-24.71784125,-25.00269716,50.76859886,-16.15230734,-108.5025999,-32.20872778,76.30869214,39.38676936,47.33949493,63.23875639,118.5340175,106.1036954,-22.77824024,37.22699975,12.40033937,20.58511212,13.71378368,17.83311947,-26.82998513,-37.3865981,-63.05564376,-19.58566053,-3.361620914,-6.7702384,8.507923009,16.91145731,-13.55142199,7.09481836,-44.85336471
GSM2856585,10.79026341,26.46853125,21.58003146,35.94344415,94.76524178,31.40320548,32.24953224,26.76755539,32.43794652,-0.502021018,7.363347343,24.59271326,16.67587587,-37.13718852,-42.0105727,-3.571801912,15.8073437,72.78360548,31.1816922,-0.46723891,-41.33762209,-32.07125189,22.54383605,8.366393672,36.41722338,40.96777928,28.45903678,55.38317531,-38.93364088,66.5448842,-49.77138292,38.14120038,6.030033395,6.477500309,37.8224929,24.24279492,-35.98177914,-41.60778018,59.55504175,72.60128991,-29.02259427,43.61839461,14.5870211,14.82859718,77.54847699,-88.86698697,1.145384611,34.82859494,-100.2806796,43.60453878,77.0236995,-242.0908205,48.90147235,12.88833751,-37.02386447,-10.96569008,146.214443,57.63158405,3.783675496,42.67373965,9.700584684,-159.0613808,-46.31302188,-13.73099582,57.62067364,43.97971697,-36.05126521,18.57178045,44.64379775,64.97257358,100.9356942,-44.59344088,-7.139163584,-8.856889088,9.374538454,24.69696373,35.70969772,11.05964628,48.97267559,49.9726902,17.14531583,76.08828056,33.04707056,7.66248305,13.83629203,-12.83879486,-151.4104342,78.45116652,36.62427637,23.12403203,4.670391814,-44.76256962,71.19252334
GSM2856589,-11.13343708,6.955886106,-6.868583366,-3.790560985,25.84442851,6.507625545,3.295338634,5.59274631,-6.569656631,6.945907726,-3.60769354,9.209010896,74.24586122,119.2761141,52.94588612,16.85864094,9.421531235,42.12288758,14.99896735,61.11188193,31.88036066,25.79937459,-30.11069773,1.889295904,-6.815787197,-1.26461986,1.616447147,-17.98117082,76.44884184,-5.467592189,31.70232028,-17.46318052,4.857804151,-62.393972,-96.53243704,-59.65921329,-27.49804521,77.31357002,3.270838201,27.018224,30.85944626,14.6453552,-30.17439156,28.06069753,-113.5978261,62.34332832,-153.2509717,-93.74389578,68.2947523,-73.99735857,5.193069642,106.9829128,-17.70930544,69.64434926,216.2221111,-124.653492,-161.0948083,-6.354939246,95.01827536,34.35760842,14.27982939,59.83153902,215.3546761,121.0692165,-66.10205391,-6.996123502,-51.91310194,-15.19657896,-57.34259263,41.07979511,33.02053525,57.20284305,-52.61017214,82.08162461,-70.47913626,-6.34285375,0.577031514,72.46506535,-36.1144836,13.63403051,-79.46427601,-60.92582154,14.14264856,24.73095653,-119.7594348,45.01101172,92.34984087,-110.735547,88.59530992,136.0880699,-4.808106489,41.41496536,-6.326477808
GSM2856591,19.37630069,23.78363397,15.97917595,3.564358344,148.2056128,49.20954365,4.96747145,30.93204458,11.78859425,44.3427555,6.505531066,1.551688156,18.66681864,94.92545515,75.0165292,16.5233771,38.58332596,164.1929825,13.48604428,55.30797606,28.86142652,11.22578952,67.57916206,129.4596431,22.75559787,33.41779874,18.3720008,100.2790695,-12.28139362,91.64007649,33.57719871,-0.694331433,13.0154035,-6.928117995,80.12829745,76.55535443,77.47321585,57.80824891,-25.64657687,-56.18384768,66.60838766,29.85020114,86.04107128,130.0369373,80.45404036,88.27995276,93.69618849,90.31079192,80.94228436,62.05898028,-60.47713801,15.89831664,3.360948624,-8.630659862,209.3255736,127.108346,-160.0356837,1.44089734,57.94098453,-23.71698243,19.32476729,6.496031209,34.52248452,-157.2480594,94.97295963,1.692707411,123.8625069,38.31149105,36.47362365,-7.510466954,76.08231396,25.00166949,-41.66010612,54.31281321,30.95614579,86.36590706,109.4615926,71.03284876,-29.23478734,-53.32487546,48.1728734,-41.44123095,140.1329274,60.55565742,75.64994437,31.40134053,23.61492585,67.46088487,-34.54250549,110.9906154,47.96438199,29.78091154,85.98791077
GSM2856597,19.74262275,23.0775674,24.97233755,16.63794823,45.13663712,8.947943104,15.37734873,21.07780436,20.53542575,7.28545579,5.785422717,31.12901876,0.412752911,-57.74553626,7.812623459,-7.034840931,-12.41519455,6.954965186,10.24336645,-0.685246956,-27.04792373,-22.56030842,26.9803715,164.4773109,21.69796904,-3.862487814,35.72362773,7.67905003,-1.651227644,12.18907748,-1.726552407,25.11378502,10.13926411,64.41221387,48.99006672,12.21288383,94.39247587,-0.523087969,-0.72581257,2.805256874,4.53292419,13.65613467,34.6356481,66.82863453,152.7649864,-54.81606586,132.7864827,165.1300566,119.3310093,-5.538698132,53.82534629,-74.61041954,36.43676309,-26.40778477,47.35839307,130.686041,-41.778132,17.78524922,-8.568241322,-1.16340451,22.69491334,-77.62455227,-79.41891758,-113.9319812,40.12054849,26.58275804,138.2674148,75.65937872,87.89636075,-14.27068362,88.19603217,-18.17873965,15.16464388,1.162642223,-55.98836464,-147.9247846,54.52835874,20.79329893,59.87939284,-4.664047486,71.21377774,45.7155275,61.0736524,74.26159492,64.94330258,-5.456404767,-57.65534534,46.1051697,3.979613781,61.51812504,24.96186472,-34.0771084,27.08883104
GSM2856599,19.68532521,21.33023523,26.72547875,20.97639508,124.6800897,0.619170861,35.69156313,4.795826703,8.869517037,46.50247936,33.66669112,22.69067346,-8.819739021,-77.10486499,19.86565566,4.421020806,2.918285177,29.68158364,2.057703569,-1.1692384,-27.8483381,-30.72628506,12.01741065,137.6665636,39.86703159,6.163809034,25.44547005,-28.80663885,-17.37388396,-16.10752083,-1.556344752,-7.338804416,18.63746934,86.11222103,34.58145422,103.7562354,40.25643359,43.29662162,-14.48608512,-86.44013274,72.52101395,19.53473831,77.38757812,60.06017361,188.1157881,-39.5555074,115.5493834,95.1486447,120.1572113,-28.37291274,6.755647494,-92.14673529,42.83923661,-98.42614231,-0.708604581,55.07733156,-174.13927,24.78107881,-11.73680816,-49.12995055,14.19219744,-104.4715027,-1.031165297,-77.4225456,77.429159,10.61782985,55.25461978,110.3121553,142.3234427,-48.19635741,40.85190919,-31.96406018,29.59020311,31.91699677,-25.79154169,-157.3602112,88.80847789,40.23901065,35.24144025,20.16604033,79.09911096,27.33274875,129.790235,71.74367314,51.97153983,-15.74513064,-94.72562121,64.54776002,-68.14267334,-18.98402669,74.32473922,-38.98642083,125.4179177
GSM2856603,2.138010312,0.687492715,17.04856094,20.26114101,-27.74076541,30.77298338,-7.859013664,10.71263399,5.919911154,-8.974893137,-9.412507197,3.961295063,-17.16349588,-43.82127843,-53.87332008,-15.41559645,9.852377121,-47.58476023,1.569048112,47.12852596,6.440781687,-21.2575292,3.958770417,-12.60287772,-18.42788219,-4.173118971,20.45422324,47.55655388,-27.41546788,57.68086002,-31.43445946,33.24211498,-10.42065212,21.82188567,45.44894672,-84.71520974,-12.95727598,-0.243050256,28.53790708,52.64197623,-21.36617296,16.97095687,-63.34745256,19.43779883,-142.3977625,-87.58468507,58.15203067,38.54979707,-51.28721407,-60.21931692,110.9737368,25.48608358,64.33793563,35.21560962,211.0679424,104.1484288,107.9266305,-6.127057832,-0.782868658,55.64358729,-53.10877121,-18.08990628,9.682455666,96.85661444,-104.0690804,39.07201862,13.0576229,-100.0781988,-53.28482498,20.620038,89.28735433,5.424372435,1.557582703,23.30212877,-32.33497805,59.22086059,-89.49021525,16.01694275,77.33629372,14.89746784,-0.336734521,95.55866142,-87.1082935,-79.93656252,-71.31935897,-3.771518408,-66.47181972,-29.25173744,50.42450611,41.12550431,-5.662433047,-3.275156924,-147.4091168
